date,country,order_number,SKU,model,original text,summary,is_complaint,categories
2025-05-26 00:00:00,US,113-2911874-7223462,AU-PJ-AD001S-USWH0,AD001S,"You can see the screen okay in a super dark room and on a flat surface, otherwise, it°Øs hard to see the screen. In the photo, the show is projected on a white wall during the day with the blinds closed. A tv would be better. But, with the blinds closed, the projection is fine.",The user finds the screen hard to see except in very dark conditions and suggests a TV would be better for daytime viewing.,TRUE,['Display Issue']
2025-05-26 00:00:00,US,112-0020543-8325053,AU-PJ-AD001S-USWH0,AD001S,it has like 3 big black spots.? .,The product has three large black spots visible.,TRUE,['Display Issue']
2025-05-26 00:00:00,UK,203-5335327-5615563,AU-PJ-AD001P-GBDG0,AD001P,Hi we brought the D1 Pro in January and unfortunately the bulb has gone very dim and it°Øs is not projecting in a manner that you can see it. What can we do about this or is this something we need to seems it back for? Thanks,The bulb of the D1 Pro projector purchased in January has become very dim and is not projecting clearly. The user is seeking advice on whether to return it for repair.,TRUE,['Other Hardware Issue']
2025-05-26 00:00:00,CA,701-8803933-4017824,AU-PJ-AD001S-CAWH0,AD001S,The project was a Christmas present and has only been used seldomly over the last 4 months.  It no longer lights up and has troubles with the wifi signal.,The device stopped lighting up and has WiFi connectivity issues after limited use over 4 months.,TRUE,"['On/Off Issue', 'Connectivity Issue']"
2025-05-26 00:00:00,CA,Aurzen1214,AU-PJ-AD001P-CADG0,AD001P,"I recently purchased the EAZZE D1 Pro from your website and now it stopped working. The projector will turn on, however nothing gets projected on the screen. I'm really disappointed in the product since I just used it for 4 months.
Is there a way to fix this or a warranty to cover this issue?",The EAZZE D1 Pro projector turns on but does not project any image after 4 months of use.,TRUE,['Other Hardware Issue']
2025-05-26 00:00:00,US,112-2009437-9210617,AU-PJ-AD001S-USWH0,AD001S,"Dear Aurzen, I hope this email finds you well.?
?I am writing to request assistance with the warranty for my projector, which I purchased on 10/04/2024. Unfortunately, I have been experiencing some issues with the device, including blurry image quality and, intermittently wont turn on. Given that the projector is still under warranty, I would like to know the steps required to initiate a warranty claim. Could you please provide me with the necessary information and any forms or documentation that I need to complete? Additionally, if there are any troubleshooting steps I should try before sending the projector in for repair or replacement, please let me know. Thank you very much for your prompt attention to this matter. I look forward to your response and hope to resolve this issue as soon as possible.?",Customer is experiencing blurry image quality and intermittent power issues with their projector and is requesting warranty assistance and troubleshooting guidance.,TRUE,"['Display Issue', 'On/Off Issue']"
2025-05-26 00:00:00,US,114-3564071-2554651,AU-PJ-AD001P-USDG0,AD001P,"Hello, Aurzen Support
I am contacting you because I purchased an EAZZE D1 Pro projector and it has suddenly stopped working. The projector powers up and turns on, but the bulb is not lighting up and there is no projection. It has sat in the same spot on top of a bookshelf and there is no damage to it.
I purchased the projector in November so I have had it for about 6 months. I like it and would like to get this resolved if I can.
Attached is the proof of purchase from Amazon as it was purchased through your store there, and the bottom of the projector showing the serial number.
Please advise
Best,
Carlos","Customer reports that the EAZZE D1 Pro projector powers on but the bulb does not light up, resulting in no projection despite no visible damage.",TRUE,['Other Hardware Issue']
2025-05-23 00:00:00,US,Aurzen1145,AU-PJ-AD001P-USDG0,AD001P,My projector isn°Øt working properly. Did a factory reset and now the bulb is not coming on. I can hear the projector fans on though.,"Projector bulb is not turning on after a factory reset, although the fan is running.",TRUE,['Other Hardware Issue']
2025-05-26 00:00:00,US,113-0612582-2361803,AU-PJ-AD001S-USSV0,AD001S,"How do I go about the warranty for this device, wich I ourchased about three months ago (see invoice attached).
I tried to plug a sound systen in the headphones jack, but it seems like it got internally detached.
I look forward to hear back from you.

Camilo Ramos Ph: 786-271-5505","User is inquiring about warranty service for a device purchased three months ago, mentioning an issue with the headphones jack that appears to be internally detached.",TRUE,['Other Hardware Issue']
2025-05-23 00:00:00,US,112-0808028-7329020,AU-PJ-AD001S-USWH0,AD001S,"I was using the projector today and after 2 hours it died again. I took a video of the image coming out of the projector to actually show when it turns on and off and how it flickers cause if I record the wall, it's kind of hard to see. You can also hear the noise it makes like it's trying to turn on but there is no image projecting.?
My shipping address is different because I moved to a new place this year.
I attached a screenshot of the invoice and I shared a link for the short video because it wouldn't let me attach it as a document.?","The projector turns off after 2 hours of use and flickers when it tries to turn on, accompanied by a noise but no image projection.",TRUE,"['On/Off Issue', 'Other Hardware Issue', 'Display Issue']"
2025-05-26 00:00:00,US,112-7124551-4445004,AU-PJ-AD001S-USWH0,AD001S,"""Unreal picture and quality for the price! I purchased a fire stick to use with the projector. Setup was a breeze. I°Øm very impressed with this product. If I could give it 10 stars I would! A lot of people said that the speakers were sub par. However they aren°Øt that bad. If you°Øre still on the fence, quit looking and buy this projector. You can thank me later! ????????????????????

Edit: I took out the 3 year extended warranty due to the poor reviews. Two weeks later the price of the extended warranty was refunded out of the blue. Buyer beware°≠°≠°≠°≠..""","The customer is very satisfied with the projector's picture and ease of setup, but is concerned about the extended warranty refund being issued without explanation.",TRUE,['Other Issue']
2025-05-23 00:00:00,UK,206-8732872-0816333,AU-PJ-AD001S-GBWH0,AD001S,"The projector keeps turning off?
Start? to go dark and then goes off",The projector intermittently starts to go dark and then turns off.,TRUE,"['On/Off Issue', 'Other Hardware Issue']"
2025-05-26 00:00:00,US,111-5055822-5601818,AU-PJ-AD001S-USWH0,AD001S,Hi my projector had been not focusing and saying auto correct failed.,The user's projector is not focusing and displays an 'auto correct failed' error message.,TRUE,"['Other Hardware Issue', 'Software Issue']"
2025-05-23 00:00:00,UK,026-7910799-9862754,AU-PJ-AD001P-GBDG0,AD001P,What°Øs the best way to get support? The image from my projector has suddenly become very dim and is unusable.,"The projector image has suddenly become very dim and unusable, and the user is seeking support.",TRUE,['Display Issue']
2025-05-26 00:00:00,US,111-4077953-0213827,AU-PJ-AD001S-USWH0,AD001S,"This projector is fine, however there are way better options at the $120 price point. This projector is only 200 ANSI lumens which is incredibly dim compared to other projectors offered at the same price point. This is not 4k, it's 1080p. The remote is super cheap feeling and it looks like there's dust or something behind the lens which isn't easily cleanable. The color is pretty bad, the fans are loud, but it makes a pretty big image. The keystones are really nice but that's a standard nowadays. The speakers are okay but I'd recommend an external soundbar. Overall this is an awful buy, way too expensive for what it is. This projector goes for about $45 new on Ebay.","The projector is overpriced for its low brightness, poor color quality, loud fans, and cheap remote. It does not meet expected specifications and has some hardware issues like dust behind the lens.",TRUE,"['Specification Mismatch', 'Other Hardware Issue', 'Sound Issue']"
2025-05-26 00:00:00,US,113-1927293-0053010,AU-PJ-AD001S-USWH0,AD001S,"Hi Kelly, we notice that it will not play videos from Disney plus.  It just pauses and will not progress.",The user reports that the device pauses and does not play videos from Disney Plus.,TRUE,['Software Issue']
2025-05-21 00:00:00,US,114-4034478-8869020,AU-PJ-AD001P-USDG0,AD001P,"Hello, 
I purchased this projector in December 2024 as a Christmas gift.  After a couple months of using it.  It stopped working.  I will like a full refund.
Please advise.
Thank you","The projector stopped working after a few months of use, and the customer is requesting a full refund.",TRUE,['Other Hardware Issue']
2025-05-26 00:00:00,US,111-6852366-3299451,AU-PJ-AD001S-USWH0,AD001S,"I purchased this item and it°Øs shutting off on its own after the logo powers up, after about 10 times sometimes I manage to get it on to play. I haven°Øt been able to get it to come on without trying multiple times but now it°Øs not staying on after the logo comes up. Amazon associate chat offered to return for refund but I°Øm currently out of the country for the next 3-4 months so I°Øm unable to return the projector.  If I can get some assistance solving this issue will be greatly appreciated","The projector shuts off on its own shortly after powering on, requiring multiple attempts to use it, and currently it won't stay on after the logo appears. The user cannot return it due to being out of the country and seeks assistance.",TRUE,"['On/Off Issue', 'Other Hardware Issue']"
2025-05-26 00:00:00,US,DD20250324000048471,AU-PJ-ZP001M-USDG0,ZP001M,Hi. So I'm having problems with my projector seems like the top part is never aligned.? I did a factor reset multiple of times. I angled the projector different sizes. The auto keystone works. But for some reason the top right portion never alignes. Here's a photo. Can u guys help me.?,Customer reports an issue with the projector where the top right portion is never aligned despite trying auto keystone and factory resets.,TRUE,['Other Hardware Issue']
2025-05-23 00:00:00,CA,701-7784419-9083449,AU-PJ-AD001S-CAWH0,AD001S,all other things are perfect for me . but the fan is too loud you have to increase the volume to 100 just to deal with the fan noise,"User finds the fan noise excessively loud, requiring maximum volume to mask it.",TRUE,"['Other Hardware Issue', 'Sound Issue']"
2025-05-23 00:00:00,US,114-5479733-5070654,AU-PJ-AD001S-USWH0,AD001S,"Thank you for reaching out. I appreciate the opportunity to share my thoughts on the Aurzen projector, though unfortunately, my experience hasn°Øt met expectations.
	1.	Image and Sound Quality: I was disappointed with both. The image lacks sharpness and appears washed out, even in a dark room. The sound quality is also subpar°™tinny, weak, and not suitable for any kind of immersive viewing. I ended up needing external speakers just to get a decent audio experience.
	2.	Setup and Connection Process: The setup process was more frustrating than expected. The instructions were vague, and connecting the projector to my devices took far longer than it should have. Some features seemed overly complicated or didn°Øt work as described.
	3.	Issues or Malfunctions: Yes, I°Øve encountered a few. The projector occasionally freezes or shuts down unexpectedly, and the remote is unresponsive at times. I°Øve also noticed lag when streaming, even with a strong internet connection.
Suggestions: Clearer instru","The customer is dissatisfied with the Aurzen projector's poor image and sound quality, difficult setup and connection process, vague instructions, freezing and shutdown issues, unresponsive remote, and streaming lag.",TRUE,"['Display Issue', 'Sound Issue', 'Connectivity Issue', 'Software Issue', 'Documentation Issue']"
2025-05-22 00:00:00,CA,701-4546549-4428202,AU-PJ-AD001P-CADG0,AD001P,"Thank you for your reply.
Please see attached invoice for your reference. I actually bought it from Amazon last year November.?
The issue is that it powers on but lamp doesn't beam (no display). I would appreciate any help to make it functional again.
Furthermore, is it possible for me to use the app as a remote on my phone for the? Boombox model? I tried but it wasn't working.","The device powers on but the lamp does not display any image, and the user is also unable to use the app as a remote for the Boombox model.",TRUE,"['Display Issue', 'Software Issue']"
2025-05-21 00:00:00,US,DD20250411000040714,AU-PJ-ZP001M-USDG0,ZP001M,I opened it for the first time yesterday and plugged it in to charge and there is no blinking light - not charging. Please advise.?,The device does not show any charging indication when plugged in for the first time.,TRUE,['Other Hardware Issue']
2025-05-22 00:00:00,US,111-4686478-4317819,AU-PJ-AD001S-USWH0,AD001S,Hi! We purchased a projector about about 6 months ago and it stopped working. We only use it maybe twice a month if that. It just flashes orange then cuts off. We have tried your steps we found on Amazon and it still won°Øt cut on.?--,Projector stopped working after about 6 months of light use; it flashes orange then turns off and does not turn on despite troubleshooting attempts.,TRUE,"['On/Off Issue', 'Other Hardware Issue']"
2025-05-22 00:00:00,US,111-2430283-6137017,AU-PJ-AD001P-USDG0,AD001P,Lights come on fan comes on. speakers work. No picture output. My name is Robert hill. 1-530-537-9097.,"Device powers on with lights, fan, and speakers working, but there is no picture output.",TRUE,"['Display Issue', 'Other Hardware Issue']"
2025-05-23 00:00:00,US,113-2100701-5345849,AU-PJ-AD001P-USDG0,AD001P,"Hello Aurzen Team,
I was gifted the Eazee D1 Pro Model D002 Projector in October 2024. As of yesterday, May 21, 2025, the image projected is very dim and is flickering. I have all of the cables connected appropriately, I factory reset the device and also cleaned the lenses with no resolution to the issue. I am including a video for your reference and proof of purchase.
A solution to this would be immediately necessary and appreciated.",The user reports that the Eazee D1 Pro projector image is very dim and flickering despite troubleshooting efforts.,TRUE,"['Display Issue', 'Other Hardware Issue']"
2025-05-21 00:00:00,US,112-3175739-6701851,AU-PJ-AD001P-USDG0,AD001P,The projector is turning on but no picture is coming out,Projector powers on but does not display any image.,TRUE,['Display Issue']
2025-05-22 00:00:00,US,DD20250324000048523,AU-PJ-ZP001M-USGD0,ZP001M,"Cannot connect it to any of his LG Gram (which does have wireless display). He selects teh windows Key + K and is able to see the name of the projector, but it never connects. It is windows 11 business, ID: 0331-20512-76146-AA681. He was, however, able to connect his Lenovo fold, Lenovo Tab Extreme (tablet), and two android mobile devices. Would like to know what he can do to connect to his LG Gram laptop.","User cannot connect the projector to their LG Gram laptop using wireless display, though other devices connect successfully.",TRUE,['Connectivity Issue']
2025-05-23 00:00:00,US,113-5892917-9698619,AU-PJ-AD001S-USWH0,AD001S,Hi is it possible to load YouTube TV on the projector? I have not been able to so far. This is disappointing as that is my live TV provider and a big portion of what I want to watch on the projector. Is there anything I am missing?,"Customer is unable to load YouTube TV on the projector, which is disappointing as it is their primary live TV provider.",TRUE,['Software Issue']
2025-05-22 00:00:00,CA,AMZ-CA-ZIPDG-20250519-1,AU-PJ-ZP001M-USDG0,ZP001M,"Hey good day?
I hope I m reaching out to the right place .?
So I bought one of your projector which is?
Zip tri fold one and i was so happy with the purchase as I got it for cheap Price from Facebook guy and it was for $430 as compared to amazon it was cheap and it was in pack box . It was working so good for 4 weeks but now all it does it just the white blank screen , it disconnects randomly and the battery is shit °≠ I m not sure if I got the faulty one or it is the kind of quality of the product . I was so disappointed and was going to give very bad reviews on amazon but before that I thought of contacting the seller as I can°Øt contact the guy anymore , I don°Øt see his Facebook is anymore . And I don°Øt have order number to contact Amazon . Please help me here if you can . I will be really grateful to you . As I see my money being getting wasted right now .?
I have attached the pictures with the numbers on it if it helps to you for finding any details . Please let me know . Thankyou .","Customer reports that their Zip tri fold projector, purchased second-hand, worked well for 4 weeks but now shows a white screen, randomly disconnects, and has poor battery performance. They are uncertain if the product is faulty and seek help since they cannot contact the original seller or Amazon.",TRUE,"['Display Issue', 'Connectivity Issue', 'Other Hardware Issue']"
2025-05-22 00:00:00,US,113-2591656-3953868,AU-PJ-AD001S-USWH0,AD001S,"Hello Kelly, this projector is very nice, however when I turned it on there is two marks that appear, they appear to be scratches or cracks, I might need a replacement",Customer reports two marks on the projector that appear to be scratches or cracks and is requesting a replacement.,TRUE,['Other Hardware Issue']
2025-05-21 00:00:00,US,114-0952423-7081008,AU-PJ-AD001S-USWH0,AD001S,"I am writing to express my concern about a projector I purchased approximately 1 month and 3 weeks ago. Unfortunately, the device has developed a serious issue: it began dimming and flickering during use, and now it will no longer turn on at all.

Given the short time since purchase, I am very disappointed by the quality and reliability of the product. I expected it to perform consistently for much longer, especially under normal usage conditions.

I would appreciate it if you could advise me on how to proceed regarding a repair, replacement, or refund. I have attached a copy of my receipt (if applicable) and am happy to provide any additional information you may need.

Please let me know the next steps as soon as possible.","The customer reports that the projector started dimming and flickering before completely failing to turn on, expressing disappointment with the product's quality and requesting guidance on repair, replacement, or refund.",TRUE,"['On/Off Issue', 'Display Issue', 'Other Hardware Issue']"
2025-05-22 00:00:00,UK,203-7032664-5874705,AU-PJ-AD001S-GBWH0,AD001S,"I have an Aurzen projector which i am very happy with.? Unfortunately, the youtube app no longer works.? I have reset the device but after a while the app just says invalid Internet address. Prime and all other apps that use the Internet work fine.?","User is happy with the projector but the YouTube app stops working, showing an invalid Internet address error despite other apps working fine.",TRUE,"['Software Issue', 'Connectivity Issue']"
2025-05-21 00:00:00,CA,702-2728840-3604219,AU-PJ-AD001S-CAWH0,AD001S,"Name: Gina. Email: ginacollymore@gmail.com. When pressing the power button, the Aurzen logo flashes and then the projector completely turns off. Issue began 2 weeks ago. power cable is firmly connected.",The projector powers on briefly showing the Aurzen logo then turns off completely; power cable connection confirmed.,TRUE,"['On/Off Issue', 'Other Hardware Issue']"
2025-05-21 00:00:00,CA,702-9161901-1110641,AU-PJ-AD001S-CAWH0,AD001S,"I hope you're having a good week.
I'm writing to report an issue with an order I placed for an AURZEN Smart Projector Model Name ?Eazze D1 for my baby's room. I ordered it a month ago, and the autofocus feature has already started malfunctioning.
When I try to use the autofocus via the remote, it seems unable to find the correct focal point. It either focuses excessively in one direction or the other, leaving the screen partially blurred and making it difficult to watch.
Considering this issue and the potential convenience, I am now also interested in purchasing the Zip Tri Fold Projector instead.
Could you please guide me on how to initiate the return process for the AURZEN Smart Projector?
Here are the necessary details for the return:",The customer reports an autofocus malfunction with the AURZEN Smart Projector and requests guidance on the return process.,TRUE,['Other Hardware Issue']
2025-05-22 00:00:00,US,111-2497776-5777002,AU-PJ-AD001P-USDG0,AD001P,Hi! My projector has been working amazing for months but today I turned it on and it just won°Øt project anything. The projector itself is on and running and I can hear the fans but no image appears from the glass at all. I can°Øt even reset it because it won°Øt show anything?,"Projector powers on but does not display any image, and reset is not possible due to lack of display.",TRUE,"['Display Issue', 'On/Off Issue']"
2025-05-21 00:00:00,UK,202-2664317-9671514,AU-PJ-AD001P-GBDG0,AD001P,"Hi, having just purchased the Eazze D1 Pro I have been able to connect my AirPods by blutooth hoover the sound is almost non existent. Turning up the projector to maximum I can hear a low sound through my AirPods therefore I know they are connected. Can you please advise what I am doing wrong or why the sound is so quiet. This device is for a bedroom and I need to use AirPods to keep sound low for others.?
Kind regards
Karrin Renton?","User reports that while their AirPods connect to the Eazze D1 Pro projector via Bluetooth, the sound output is very low even at maximum volume.",TRUE,"['Sound Issue', 'Connectivity Issue']"
2025-05-21 00:00:00,US,111-7848472-3529014,AU-PJ-AD001P-USDG0,AD001P,What is the IR profile number? I am having trouble connecting the fire tv stick to it. The volume and power buttons on the fire remote do not work,"User is having trouble connecting the Fire TV Stick to the IR profile, with volume and power buttons on the remote not working.",TRUE,"['Connectivity Issue', 'Other Hardware Issue']"
2025-05-27 00:00:00,US,111-4293203-2932261,AU-PJ-ZP001M-USGD0,ZP001M,Not compatible with pixel phone and not very bright when in eco mode,The device is not compatible with Pixel phones and has low brightness in eco mode.,TRUE,['Specification Mismatch']
2025-05-24 00:00:00,US,113-6241934-1308215,AU-PJ-ZP001M-USGD0,ZP001M,"Not happy with the battery life, noise level and picture quality","Customer is dissatisfied with the battery life, noise level, and picture quality of the product.",TRUE,['Other Hardware Issue']
2025-05-23 00:00:00,US,114-9398565-0366604,AU-PJ-AD001S-USWH0,AD001S,"Don°Øt buy unless you just use youtube and netflix. You can°Øt broadcast youtube tv, hulu, Disney+ (pretty much any streaming service) or anything from your phone screen. Really disappointing that it won°Øt allow you to, doesn°Øt make sense why it prevents you from doing it.","The user is disappointed that the device only supports YouTube and Netflix, but not other streaming services or phone screen casting.",TRUE,"['Software Issue', 'Specification Mismatch']"
2025-05-20 00:00:00,CA,701-8160585-2030656,AU-PJ-AD001S-CAWH0,AD001S,"This projector's audio quality is not bad at all. Loud and clear and not crackly. The auto keystone and auto focus work like a charm whenever I reposition the projector. However, the most important thing about a projector is the image quality. One side (the left side) is always blurry no matter what I do. I've contacted support, and they gave me a set of things to try, and I've done everything. I've set the projector straight towards the wall, no angle at all. No height adjustment, perfectly straight, and still the image on the left side is blurry, as you can see in the pictures I've uploaded. Must be something wrong with the lens. I've also tried cleaning it, and it is brand new, so there are no dust, smudges, or anything. I don't know if I got a defective one, but I am returning this and getting a different one as I've already spent too much time trying to fix the problem. I really wanted to like this as the image is good and bright enough and the price is good and everything else is good except that I cannot use my portable hard drive as it does not recognize it. The USB only works for flash drives. Other than that, it's an okay projector for the price but I cannot stand the blurry left side which might cause damage to my vision. The projector is not that bright so it is unusable with lights on or in a bright room. I use it in the basement in total darkness so it works for me.","The user experiences a persistent blurry image on the left side of the projector despite attempts to fix it and contacting support. Additionally, the projector does not recognize a portable hard drive via USB, only flash drives. The brightness is also insufficient for use in lit rooms.",TRUE,"['Other Hardware Issue', 'Specification Mismatch']"
2025-05-22 00:00:00,US,113-2660213-3641007,AU-PJ-AD001S-USWH0,AD001S,"We purchased this projector in March for our 3 year old twins phones Autistic. He has a knack for throwing things ( sensory seeking) which caused us to end up with a broken tv. So, we opted for a projector as a replacement. The projector has worked great since we've bought it. The picture quality is really awesome. My only complaint is that the power cord has started to overheat and cause the issues with the projector. The sound and some of the apps are starting to be affected. This is a bummer being that while the price was not on the higher end we are now concerned about how long the projector will last.","The projector works well with great picture quality, but the power cord is overheating, causing issues with the projector, including sound and app problems, raising concerns about its durability.",TRUE,"['Other Hardware Issue', 'Sound Issue', 'Software Issue']"
2025-05-24 00:00:00,US,112-0987324-4923416,AU-PJ-AD001S-USWH0,AD001S,Worked for a month now wont turn on only used maybe 5 xs,"The device worked for a month but now won't turn on, despite limited use.",TRUE,"['On/Off Issue', 'Other Hardware Issue']"
2025-05-23 16:59:23,JP,503-4791921-6021463,AU-PJ-AD001S-JPWH0,AD001S,"•◊•Ì•∏•ß•Ø•ø©`§ŒÎä‘¥§¨÷±§∞«–§Ï§Î≤ªæﬂ∫œ§¨∞k…˙§∑§∆§§§ﬁ§π°£–ﬁ¿Ì§Ú§™Óä§§§∑§ﬁ§π°£
EAZZE D1
D1240605177
2024/10/17◊¢Œƒ∆∑","The projector's power turns off quickly, and the customer is requesting a repair.",TRUE,"['On/Off Issue', 'Other Hardware Issue']"
2025-05-27 15:33:27,JP,384976-20240923-0460643884,AU-PJ-AD001S-JPWH0,AD001S,"§≥§¡§È§«Aurzen§Œ•◊•Ì•∏•ß•Ø•ø©`§Ú°¢2024ƒÍ§Œ9‘¬14»’§À◊¢Œƒ§∑§ﬁ§∑§ø°£
Îä‘¥§¨µ„úÁ§∑§ø§ﬁ§ﬁ§«°¢”≥œÒ§¨Õ∂”∞§µ§Ï§∆§‚°¢§π§∞”≥œÒ§¨œ˚§®§∆§∑§ﬁ§§°¢»´»ª“ä§Ï§ﬁ§ª§Û°£
Aurzen§Œ•µ•›©`•»•ª•Û•ø©`§ÀÜñ§§∫œ§Ô§ª§∑§ø§Œ§«§π§¨°¢ƒ⁄»›§¨”¢’Z§«ÀΩ§À§œ§¡§Û§◊§Û§´§Û§◊§Û§«§…§¶§∑§ø§È§Ë§§§´§Ô§´§Í§ﬁ§ª§Û°£
1ƒÍ±£‘^§¨§ƒ§§§∆§Î§»§Œ ¬§«§π§¨°¢–ﬁ¿Ì«∞§À∫Œ§´∑Ω∑®§¨§¢§Î§ §ÈΩÃ§®§∆”˚§∑§§§∑°¢–ﬁ¿Ì§À≥ˆ§µ§ §≠§„§ §È§ §§§ §È°¢§…§¶§π§Ï§–¡º§§§Œ§´ΩÃ§®§∆§Ø§¿§µ§§§ﬁ§ª§Û§´£ø
§™ ÷ ˝§™§´§±§∑§∆°¢…Í§∑‘U§¢§Í§ﬁ§ª§Û§¨°¢§…§¶§æ“À§∑§Ø§™Óä§§÷¬§∑§ﬁ§π°£","The customer ordered an Aurzen projector on September 14, 2024, but the power indicator keeps blinking and the projected image disappears immediately, making it unusable. They find it difficult to understand the English support and are asking for guidance before considering repair under the one-year warranty.",TRUE,"['On/Off Issue', 'Other Hardware Issue']"
2025-05-27 15:33:27,JP,249-3186511-8976633,AU-PJ-AD001S-JPWH0,AD001S,—u‘Ï…œ§Œ•»•È•÷•Î§ﬁ§ø§œ≤ªæﬂ∫œ§¨§¢§Î,There is a manufacturing trouble or defect.,TRUE,['Other Hardware Issue']
2025-05-20 15:38:02,NL,406-3146426-9232307,AU-PJ-AD001S-EUSV0,AD001S,"Hello, I bought a projector from you 2 months ago and it still won't turn on. I would like to send it in for warranty or ask for a refund.?",Customer's projector purchased 2 months ago does not turn on and requests warranty service or refund.,TRUE,['On/Off Issue']
2025-05-20 16:55:02,DE,303-3767572-2233124,AU-PJ-AD001S-EUWH0,AD001S,"Dear aurzen team,
I hope this message finds you well. I am reaching out as a very disappointed and frustrated customer regarding a repeated issue with one of your projector products, which I have now purchased not once but twice via Amazon.
The first time I bought this projector was about a year ago. After just a few months of careful use, the light began flickering, the image became blurry on the wall, and eventually, the projector stopped working entirely. I tried reaching out for support at the time, but unfortunately, I never received a response.
Despite this, I believed in your brand and gave it another chance. I purchased the same projector again three months ago 303-3767572-2233124 is the purchase number via Amazon. I have been extremely careful with it , but the exact same issue is now happening again. This is incredibly frustrating and disappointing, especially as a student in Germany with limited time and resources. I rely heavily on this projector for university work and pre","Customer is frustrated due to repeated failure of the projector with flickering light and blurry image, and lack of support response.",TRUE,"['Display Issue', 'Other Hardware Issue', 'Other Issue']"
2025-05-21 14:25:39,FR,402-0100913-3088300,AU-PJ-AD001S-EUWH0,AD001S,"Par contre j'ai acheter 2 autres vid®¶o-projecteur identiques pour mon p®®re et ma m®®re.
Celui de mon p®®re rencontre le m®∫me souci que le mien j'ai donc test®¶ avec le vid®¶o-projecteur de mon p®®re avec le secteur re?u et il refonctionne.
Je vous joint la facture et le num®¶ro de s®¶rie du vid®¶o projecteur et secteur.
Est il possible de me faire parvenir le m®∫me secteur que re?u derni®®rement.
Le second vid®¶o-projecteur acheter pour ma maman ne fonctionne plus mais ne fonctionne pas du tous avec le nouveau secteur non plus.","The user reports issues with two video projectors: one works when using a recently received power supply, which they request to be sent again; the other projector does not work even with the new power supply.",TRUE,"['Other Hardware Issue', 'Accessory Issue']"
2025-05-21 09:35:30,DE,cbn4pdpzbp,AU-PJ-BM503H-EUGD0,BM503H,"?Guten Tag, unsere Aurzen hat leider keine Verbindung mehr zum Fernbedienung, wir haben verschiedene Batterien ausgetauscht auch die besten, Aurzen zur®πckgesetzt ausgesteckt usw°≠ aber kein Kontakt, was k?nnen wir noch tun? Lg Fam. Schmidt°∞",The customer reports that their Aurzen device is no longer connecting to the remote control despite trying different batteries and resetting the device.,TRUE,['Connectivity Issue']
2025-05-22 16:12:27,FR,406-2795260-9877132,AU-PJ-AD001S-EUWH0,AD001S,Bonjour nous avons un soucis avec notre vid®¶o projecteur aurzen eazzed1 il s allume mais nous n avons pas d image?,The video projector powers on but does not display any image.,TRUE,"['Display Issue', 'On/Off Issue']"
2025-05-23 10:36:42,FR,406-7450624-8797954,AU-PJ-AD001S-EUWH0,AD001S,"Hello, i have a video projector eazze since february, Yesterday he stopped to Work when i start, the light projected is very poor and do some flash 3 4sec then that's turn off every time","The video projector stopped working properly, displaying poor light and flashing before turning off.",TRUE,['Other Hardware Issue']
2025-05-23 10:55:41,FR,171-5501030-6838762,AU-PJ-AD001S-EUWH0,AD001S,"Bonjour, je vous contacte pour vous signaler un souci avec mon projecteur Aurzen Eazze D1, l'ampoule a perdu son intensit®¶, l'image et sombre , on ne voit plus l'image. Est ce normal alors que mon achat a moins de 1 an ""ate d'achat le 09/09/2024"".
Pourriez vous m'aider svp??
Ci joint la facture de mon achat.
Cordialement Mr Greffe Ludovic..","Customer reports that the projector lamp has dimmed significantly within less than a year of purchase, resulting in a dark image, and requests assistance.",TRUE,['Other Hardware Issue']
2025-05-23 10:55:41,FR,403-0140124-3216365,AU-PJ-AD001S-EUWH0,AD001S,"Bonjour j'ai achet®¶ le r®¶troprojecteur en novembre 2024 et il ne marche plus il s allume mais il clignote et l image et tres sombre ont ne vois plus rien.?
Comment faire merci.?",The user reports that the projector they purchased in November 2024 no longer works properly; it turns on with a blinking light but the image is very dark and barely visible.,TRUE,"['Display Issue', 'Other Hardware Issue']"
2025-05-23 10:36:42,FR,402-1617442-8666702,AU-PJ-AD001S-EUWH0,AD001S,"Pouvez-vous fournir les informations suivantes pour cette facture?: [Compl®¶tez]??Je souhaite avoir une facture AURZEN pour le produit que j'ai achet®¶ chez vous sur votre boutique Amazon...
Le produit est d®¶fectueux et la facture AURZEN officiel m'est n®¶cessaire pour pouvoir utiliser ma garantie de 24 mois pour le Eazze series D1
Le numero ASIN: B0D3T44YZ2
Facture N°„ : DS-AEU-INV-FR-2025-20564270 du 04/02/2025
Merci par avance...",Customer requests an official AURZEN invoice to use the 24-month warranty for a defective Eazze series D1 product purchased on Amazon.,TRUE,"['Other Hardware Issue', 'Shipping Issue']"
2025-05-23 10:36:42,DE,304-9682315-3166717,AU-PJ-AD001S-EUWH0,AD001S,"Artikel ist sehr laut. Kann man die L®πfter leiser stellen? Auch wenn ich den Film laut mache h?rt man die ganze Zeit die L®πfter. Das st?rt sehr.
Danle","The product is very loud due to the fans, which cannot be lowered, and this noise is disturbing even when the movie volume is high.",TRUE,['Other Hardware Issue']
